episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
2430, 1005.5899592041969, 1, 18.742299001998617, 240, 837726,                                             837726, 0.0, 6685.123046875
2431, -2550.5150018036366, 4, 50.166170791002514, 641, 838367,                                             838367, 0.0, 6435.6923828125
2432, 1886.0157320201397, 1, 14.75410072899831, 190, 838557,                                             838557, 0.0, 4908.89501953125
2433, 1029.5594320893288, 1, 33.18671070900018, 427, 838984,                                             838984, 0.0, 6499.8564453125
2434, -4337.768783092499, 4, 49.85143571099616, 640, 839624,                                             839624, 0.0, 6857.82275390625
2435, 2235.0818651914597, 1, 6.719989293000253, 84, 839708,                                             839708, 0.0, 6317.90087890625
2436, 1913.958121150732, 1, 12.952134391998698, 166, 839874,                                             839874, 0.0, 6684.75390625
2437, -2756.2597534656525, 3, 8.119345678998798, 104, 839978,                                             839978, 0.0, 7217.37939453125
2438, 1766.701029419899, 1, 14.950496687997656, 196, 840174,                                             840174, 0.0, 5716.8349609375
2439, 1477.9822257757187, 1, 21.349438559998816, 276, 840450,                                             840450, 0.0, 5306.037109375
2440, 348.22778403759, 1, 34.403864775005786, 450, 840900,                                             840900, 0.0, 6750.8974609375
2441, 1930.8745432198048, 1, 15.22624375399755, 191, 841091,                                             841091, 0.0, 7602.13720703125
2442, -3867.2190940380096, 2, 19.77278164600284, 256, 841347,                                             841347, 0.0, 6173.0947265625
2443, 1854.3548615574837, 1, 12.951352167998266, 172, 841519,                                             841519, 0.0, 7033.6201171875
2444, -3447.6833861470222, 4, 50.43022809800459, 659, 842178,                                             842178, 0.0, 6815.53466796875
2445, 101.38495194911957, 1, 30.392994884001382, 400, 842578,                                             842578, 0.0, 6399.35205078125
2446, 1229.6632292568684, 1, 25.37094848500419, 329, 842907,                                             842907, 0.0, 5627.62841796875
2447, 981.4752799272537, 1, 25.59642419100419, 334, 843241,                                             843241, 0.0, 6883.48583984375
2448, -4142.532701849937, 3, 22.574799346002692, 295, 843536,                                             843536, 0.0, 6336.17236328125
2449, -2929.04324311018, 3, 14.973353509994922, 189, 843725,                                             843725, 0.0, 5368.830078125
2450, 1962.4937852621078, 1, 12.149281600002723, 160, 843885,                                             843885, 0.0, 5639.13330078125
2451, 539.7399637401104, 1, 34.9526844610009, 467, 844352,                                             844352, 0.0, 6523.61279296875
2452, 260.9300138950348, 1, 39.21113640299882, 523, 844875,                                             844875, 0.0, 6964.833984375
2453, 830.8001959621906, 1, 31.98023348100105, 425, 845300,                                             845300, 0.0, 7244.0712890625
2454, -3918.4250556230545, 3, 33.99434936000034, 447, 845747,                                             845747, 0.0, 6705.18896484375
2455, 1698.2381109893322, 1, 15.765811207995284, 208, 845955,                                             845955, 0.0, 5668.0107421875
2456, -3900.0303372740746, 3, 37.617727178003406, 498, 846453,                                             846453, 0.0, 6207.83984375
2457, 2222.146496295929, 1, 6.715180774997862, 88, 846541,                                             846541, 0.0, 5072.076171875
2458, 1817.9089985489845, 1, 12.980517901996791, 174, 846715,                                             846715, 0.0, 7378.3369140625
2459, 592.3154422044754, 1, 30.75314322199847, 406, 847121,                                             847121, 0.0, 5744.318359375
2460, 595.7094978094101, 1, 30.993653855002776, 420, 847541,                                             847541, 0.0, 6401.0625
2461, 743.1145570278168, 1, 13.176784900999337, 171, 847712,                                             847712, 0.0, 6374.87939453125
2462, -3038.824377655983, 4, 49.64562913799455, 643, 848355,                                             848355, 0.0, 5285.119140625
2463, 2126.1993454396725, 1, 7.518668105003599, 93, 848448,                                             848448, 0.0, 5239.03125
2464, 669.3579663783312, 1, 24.985794359003194, 314, 848762,                                             848762, 0.0, 6432.5654296875
2465, -2214.971175208688, 1, 41.20556090299942, 522, 849284,                                             849284, 0.0, 6487.23486328125
2466, 505.10263180732727, 1, 38.618816214002436, 496, 849780,                                             849780, 0.0, 6343.43701171875
2467, 1966.920107036829, 1, 14.937243499000033, 190, 849970,                                             849970, 0.0, 7359.7763671875
2468, 2032.9375103116035, 1, 11.94758698700025, 156, 850126,                                             850126, 0.0, 5794.08251953125
2469, -4188.870824217796, 2, 37.21534860799875, 497, 850623,                                             850623, 0.0, 5114.794921875
2470, 1716.3969780504704, 1, 17.1908480389975, 230, 850853,                                             850853, 0.0, 5086.2451171875
2471, 937.9323841035366, 1, 33.95328968499962, 447, 851300,                                             851300, 0.0, 5822.67236328125
2472, -2495.8885719776154, 3, 7.3218113490002, 92, 851392,                                             851392, 0.0, 5190.77001953125
2473, 2037.188594251871, 1, 11.529502088997106, 145, 851537,                                             851537, 0.0, 6275.5673828125
2474, -4603.939746260643, 2, 35.81076266799937, 472, 852009,                                             852009, 0.0, 4186.26806640625
2475, 2064.0208844542503, 1, 8.525467728999502, 109, 852118,                                             852118, 0.0, 7414.634765625
2476, 1947.2858909666538, 1, 11.947909212998638, 156, 852274,                                             852274, 0.0, 5635.15380859375
2477, 622.8869935274124, 1, 28.366776217000734, 370, 852644,                                             852644, 0.0, 5516.02294921875
2478, -3021.959437727928, 2, 15.558558421995258, 198, 852842,                                             852842, 0.0, 5882.4443359375
2479, 2028.9914507567883, 1, 13.742527283000527, 172, 853014,                                             853014, 0.0, 4938.8193359375
2480, -2717.884874224663, 3, 9.354814184000134, 115, 853129,                                             853129, 0.0, 6512.5244140625
2481, -53.57506251335144, 1, 36.767323986998235, 470, 853599,                                             853599, 0.0, 5048.6015625
2482, -3579.3718414902687, 2, 21.752951948001282, 271, 853870,                                             853870, 0.0, 4926.0625
2483, 1478.186795949936, 1, 21.17385907899734, 269, 854139,                                             854139, 0.0, 4685.10546875
2484, -3613.335008263588, 2, 12.952911011998367, 167, 854306,                                             854306, 0.0, 5287.54248046875
2485, 2042.4193152189255, 1, 8.740008813001623, 112, 854418,                                             854418, 0.0, 4813.01953125
2486, -3902.6553295850754, 2, 24.959016540000448, 316, 854734,                                             854734, 0.0, 5685.36767578125
2487, 1746.8199236392975, 1, 15.978909300996747, 209, 854943,                                             854943, 0.0, 4767.0751953125
2488, -3641.6221758127213, 3, 11.51745112700155, 152, 855095,                                             855095, 0.0, 5353.4658203125
2489, -3015.171986103058, 3, 15.755880808006623, 204, 855299,                                             855299, 0.0, 4862.68701171875
2490, 1068.2534865736961, 1, 17.54321832700225, 228, 855527,                                             855527, 0.0, 4735.220703125
2491, -4491.536372661591, 3, 23.598565917003725, 312, 855839,                                             855839, 0.0, 5380.53466796875
2492, -2753.3770150840282, 3, 14.55879625799571, 189, 856028,                                             856028, 0.0, 6552.376953125
2493, 1380.8126781582832, 1, 16.362881969005684, 216, 856244,                                             856244, 0.0, 5261.88232421875
2494, 708.1934400200844, 1, 38.80530538700259, 515, 856759,                                             856759, 0.0, 5751.62060546875
2495, -3130.989176750183, 3, 5.559906900001806, 70, 856829,                                             856829, 0.0, 6150.27880859375
2496, -14.739559903740883, 1, 40.79314472799888, 540, 857369,                                             857369, 0.0, 4628.6171875
2497, -3671.9561064243317, 2, 19.367631639004685, 254, 857623,                                             857623, 0.0, 5550.4248046875
2498, 1854.4884221851826, 1, 11.746561157000542, 152, 857775,                                             857775, 0.0, 4707.1318359375
2499, 1532.7237473130226, 1, 20.151290772999346, 263, 858038,                                             858038, 0.0, 5766.2138671875
2500, 1360.735894203186, 1, 22.187487691997376, 297, 858335,                                             858335, 0.0, 6601.53759765625
2501, 809.3282665014267, 1, 28.141391782002756, 372, 858707,                                             858707, 0.0, 6311.9326171875
2502, 553.0458146333694, 1, 31.801860018000298, 419, 859126,                                             859126, 0.0, 5608.06396484375
2503, -4558.210647284985, 3, 47.24378917099966, 633, 859759,                                             859759, 0.0, 5258.76953125
2504, 1674.8021130263805, 1, 17.94895821499813, 239, 859998,                                             859998, 0.0, 5374.06640625
2505, 1420.6948412656784, 1, 25.588216634001583, 338, 860336,                                             860336, 0.0, 4261.330078125
2506, 1205.322032123804, 1, 28.575204316002782, 366, 860702,                                             860702, 0.0, 5265.56298828125
2507, 283.22124657034874, 1, 22.174932203000935, 285, 860987,                                             860987, 0.0, 5436.935546875
2508, 654.2149418592453, 1, 34.7859882989942, 446, 861433,                                             861433, 0.0, 4977.80908203125
2509, -2296.724783718586, 4, 50.63431087099889, 642, 862075,                                             862075, 0.0, 6176.54931640625
2510, 2111.250811904669, 1, 8.773258144996362, 110, 862185,                                             862185, 0.0, 5362.93359375
2511, -3184.5862610936165, 2, 18.900074015000428, 241, 862426,                                             862426, 0.0, 6555.9052734375
2512, 2141.2475966215134, 1, 8.340442553002504, 108, 862534,                                             862534, 0.0, 5823.45654296875
2513, -3027.258969068527, 2, 18.75335522700334, 237, 862771,                                             862771, 0.0, 11702.919921875
2514, 2212.5978115797043, 1, 6.349034668004606, 82, 862853,                                             862853, 0.0, 4913.48828125
2515, 1201.4091728627682, 1, 19.146943984000245, 242, 863095,                                             863095, 0.0, 5977.1240234375
2516, 1212.0792605876923, 1, 27.996567447997222, 357, 863452,                                             863452, 0.0, 6582.72705078125
2517, -657.5052018165588, 5, 2.7081882350030355, 30, 863482,                                             863482, 0.0, 7662.9169921875
2518, 2132.029521405697, 1, 10.344246403998113, 131, 863613,                                             863613, 0.0, 5932.51611328125
2519, 875.5441387891769, 1, 35.79340064999997, 454, 864067,                                             864067, 0.0, 5652.82666015625
2520, -4173.23878800869, 3, 13.162309630999516, 166, 864233,                                             864233, 0.0, 6001.5732421875
2521, 2073.841795861721, 1, 11.208576377001009, 139, 864372,                                             864372, 0.0, 5766.81787109375
2522, 1128.115475565195, 1, 29.997295886001666, 388, 864760,                                             864760, 0.0, 6878.2216796875
2523, 218.12326127290726, 1, 38.40204919700045, 484, 865244,                                             865244, 0.0, 76060.765625
2524, 1275.9535102248192, 1, 29.394456829002593, 366, 865610,                                             865610, 0.0, 6462.75390625
2525, 645.439249753952, 1, 36.410781831997156, 460, 866070,                                             866070, 0.0, 6215.88916015625
2526, -2961.801316142082, 2, 13.932681265003339, 170, 866240,                                             866240, 0.0, 6460.7021484375
2527, 1395.9518774151802, 1, 21.175040393995005, 263, 866503,                                             866503, 0.0, 4384.0732421875
2528, 1259.3098072856665, 1, 30.37721358300041, 372, 866875,                                             866875, 0.0, 5582.029296875
2529, 1059.590902119875, 1, 29.57550885299861, 374, 867249,                                             867249, 0.0, 6999.369140625
2530, -4418.063757956028, 2, 46.021453758999996, 578, 867827,                                             867827, 0.0, 7394.794921875
2531, 2100.0948649048805, 1, 10.53077587900043, 130, 867957,                                             867957, 0.0, 5382.20849609375
2532, -1439.63523837924, 1, 48.62235968399909, 610, 868567,                                             868567, 0.0, 6066.70751953125
2533, -3081.64978569746, 2, 10.945427107006253, 133, 868700,                                             868700, 0.0, 5555.9970703125
2534, 1680.6894899606705, 1, 17.9676841410037, 223, 868923,                                             868923, 0.0, 4819.611328125
2535, -3723.364292383194, 2, 13.327793180003937, 159, 869082,                                             869082, 0.0, 5436.43115234375
2536, 2258.163109064102, 1, 7.119871280003281, 85, 869167,                                             869167, 0.0, 4570.74462890625
2537, -4318.851500809193, 2, 29.78988029299944, 368, 869535,                                             869535, 0.0, 7451.33349609375
2538, 1547.120009958744, 1, 23.16180399699806, 284, 869819,                                             869819, 0.0, 5999.15478515625
2539, 1937.0511620640755, 1, 15.966908325004624, 197, 870016,                                             870016, 0.0, 7362.93505859375
2540, -4089.49266910553, 3, 32.17764187400462, 396, 870412,                                             870412, 0.0, 5867.5078125
2541, 1487.1265696883202, 1, 19.97350231099699, 242, 870654,                                             870654, 0.0, 5195.06103515625
2542, 708.3724980950356, 1, 40.803600093997375, 494, 871148,                                             871148, 0.0, 6595.5263671875
2543, 1329.2696468532085, 1, 26.58296036599495, 314, 871462,                                             871462, 0.0, 5887.193359375
2544, -2814.490572810173, 4, 50.01276455499465, 602, 872064,                                             872064, 0.0, 6127.31982421875
2545, 2057.0340617001057, 1, 13.222167494997848, 155, 872219,                                             872219, 0.0, 5010.27197265625
2546, -3351.249723672867, 3, 12.664228368004842, 154, 872373,                                             872373, 0.0, 5106.0185546875
2547, 1793.868005990982, 1, 11.95403622300364, 145, 872518,                                             872518, 0.0, 5264.97607421875
2548, 1621.2657199501991, 1, 21.955671752002672, 262, 872780,                                             872780, 0.0, 6083.1572265625
2549, -5551.6046885252, 2, 47.038161135002156, 577, 873357,                                             873357, 0.0, 5038.7822265625
2550, 1658.08050853014, 1, 17.54723956399539, 217, 873574,                                             873574, 0.0, 4684.74951171875
2551, 616.028696924448, 1, 33.78019856299943, 407, 873981,                                             873981, 0.0, 4333.9111328125
2552, 1008.5566717982292, 1, 31.7872345020005, 389, 874370,                                             874370, 0.0, 6249.244140625
2553, -2681.2678139209747, 3, 8.142096941999625, 99, 874469,                                             874469, 0.0, 6197.3701171875
2554, -3080.5817444324493, 2, 16.941404078999767, 211, 874680,                                             874680, 0.0, 5350.58984375
2555, 2216.6765196323395, 1, 6.939921509001579, 86, 874766,                                             874766, 0.0, 5771.1455078125
2556, -5493.88434612751, 2, 38.19619072700152, 469, 875235,                                             875235, 0.0, 6364.31201171875
2557, 2334.9312031269073, 1, 5.330814977998671, 65, 875300,                                             875300, 0.0, 5695.44970703125
2558, 500.37798941135406, 1, 31.38252364299842, 394, 875694,                                             875694, 0.0, 5822.478515625
2559, 1320.772345662117, 1, 25.388580767001258, 315, 876009,                                             876009, 0.0, 5584.77978515625
2560, -279.8713361620903, 1, 23.957403455999156, 294, 876303,                                             876303, 0.0, 5457.18505859375
2561, -573.0466949641705, 1, 46.777451998998, 588, 876891,                                             876891, 0.0, 6010.1572265625
2562, 1445.8074546456337, 1, 12.308525827000267, 154, 877045,                                             877045, 0.0, 5449.22412109375
2563, -4139.293278634548, 2, 24.765470971004106, 308, 877353,                                             877353, 0.0, 19633.873046875
2564, 2232.8737204670906, 1, 7.719583876998513, 91, 877444,                                             877444, 0.0, 4884.3154296875
2565, -2730.908687353134, 3, 12.353639175002172, 148, 877592,                                             877592, 0.0, 6502.55517578125
2566, -2835.661842226982, 2, 10.527962724001554, 126, 877718,                                             877718, 0.0, 7519.38427734375
2567, 1851.1516458392143, 1, 16.36339074800344, 199, 877917,                                             877917, 0.0, 14557.83203125
2568, 1129.9273543655872, 1, 21.552696024002216, 257, 878174,                                             878174, 0.0, 5964.12890625
2569, 1157.9638174176216, 1, 27.572919578997244, 331, 878505,                                             878505, 0.0, 6041.78662109375
2570, -3233.0068373680115, 2, 14.563564694995875, 179, 878684,                                             878684, 0.0, 6167.43701171875
2571, 1964.081713616848, 1, 13.96622030299477, 169, 878853,                                             878853, 0.0, 109041.9765625
2572, -3241.873768925667, 3, 20.321964438997384, 250, 879103,                                             879103, 0.0, 5647.83740234375
2573, 1168.4138292074203, 1, 23.982880196002952, 292, 879395,                                             879395, 0.0, 5451.63232421875
2574, -2344.980677127838, 4, 50.23169547699945, 608, 880003,                                             880003, 0.0, 5399.19482421875
2575, 1908.3602046370506, 1, 16.566593426003237, 199, 880202,                                             880202, 0.0, 6316.95751953125
2576, 844.0166534483433, 1, 29.17238291099784, 346, 880548,                                             880548, 0.0, 6559.5498046875
2577, 968.8747090399265, 1, 35.655311622002046, 419, 880967,                                             880967, 0.0, 5292.80029296875
2578, -3081.4103240966797, 2, 20.91377546399599, 242, 881209,                                             881209, 0.0, 6602.908203125
2579, -2699.138564825058, 2, 9.558904249999614, 114, 881323,                                             881323, 0.0, 7565.8408203125
2580, -2878.991383075714, 2, 13.1160064029973, 152, 881475,                                             881475, 0.0, 7078.37353515625
2581, 1786.551827967167, 1, 16.66401796699938, 197, 881672,                                             881672, 0.0, 4301.05126953125
2582, -4367.775678873062, 3, 48.63040580700181, 566, 882238,                                             882238, 0.0, 5037.78759765625
2583, -2740.278830051422, 4, 50.64664770600211, 596, 882834,                                             882834, 0.0, 6636.830078125
2584, -4316.227538466454, 2, 36.81936691699957, 431, 883265,                                             883265, 0.0, 5842.53955078125
2585, 1817.6205369830132, 1, 12.533650958997896, 142, 883407,                                             883407, 0.0, 4850.470703125
2586, 401.57242426276207, 1, 38.60158571800275, 455, 883862,                                             883862, 0.0, 5855.70068359375
2587, 804.8561461567879, 1, 41.22689960899879, 492, 884354,                                             884354, 0.0, 5907.236328125
2588, 1894.535568922758, 1, 17.94645906000369, 205, 884559,                                             884559, 0.0, 5991.646484375
2589, 1662.4885521680117, 1, 22.78491703900363, 272, 884831,                                             884831, 0.0, 4992.06591796875
2590, 1867.2752584815025, 1, 14.735926556997583, 173, 885004,                                             885004, 0.0, 5807.40087890625
2591, -2467.4595568180084, 3, 9.668932336004218, 114, 885118,                                             885118, 0.0, 6136.76904296875
2592, 1994.8304122686386, 1, 12.154328406999412, 137, 885255,                                             885255, 0.0, 4728.28466796875
2593, 652.0556189417839, 1, 34.78445465499681, 409, 885664,                                             885664, 0.0, 4935.1025390625
2594, -2874.7916584014893, 2, 13.168780057996628, 156, 885820,                                             885820, 0.0, 6089.1884765625
2595, 1477.4403913021088, 1, 21.95108479099872, 252, 886072,                                             886072, 0.0, 5230.3271484375
2596, 966.6986326873302, 1, 30.799579308004468, 359, 886431,                                             886431, 0.0, 7062.4375
2597, 1075.1628913879395, 1, 27.16701349199866, 317, 886748,                                             886748, 0.0, 5776.4697265625
2598, -2373.1707344055176, 3, 6.337909524998395, 75, 886823,                                             886823, 0.0, 6623.81103515625
2599, 1167.9130753874779, 1, 21.553428373001225, 256, 887079,                                             887079, 0.0, 6255.93115234375
2600, 931.1727588772774, 1, 36.42160488800437, 430, 887509,                                             887509, 0.0, 6113.75634765625
2601, 1594.531321823597, 1, 20.698904640994442, 240, 887749,                                             887749, 0.0, 6425.77587890625
2602, -4603.434004485607, 3, 39.024170500000764, 459, 888208,                                             888208, 0.0, 6089.35107421875
2603, -2666.4473021030426, 4, 49.833410423001624, 589, 888797,                                             888797, 0.0, 5873.14599609375
2604, -2730.2444752454758, 2, 7.93979619199672, 92, 888889,                                             888889, 0.0, 6486.05078125
2605, -2965.8771783709526, 3, 14.958015748001344, 174, 889063,                                             889063, 0.0, 5973.70703125
2606, 553.435042321682, 1, 35.592421932000434, 424, 889487,                                             889487, 0.0, 5026.95654296875
2607, -2705.9405204057693, 2, 10.357121218999964, 119, 889606,                                             889606, 0.0, 4463.865234375
2608, 2243.074646830559, 1, 6.738424205999763, 79, 889685,                                             889685, 0.0, 5957.14599609375
2609, 1687.9161604642868, 1, 16.1407008640017, 189, 889874,                                             889874, 0.0, 220114.390625
2610, 1313.4957981705666, 1, 17.76555703599297, 212, 890086,                                             890086, 0.0, 4998.8134765625
2611, -2586.0012831687927, 3, 7.756261299000471, 89, 890175,                                             890175, 0.0, 5910.7919921875
2612, 1808.9986934661865, 1, 13.137506836996181, 149, 890324,                                             890324, 0.0, 5009.4951171875
2613, 1300.2786349058151, 1, 27.205827727004362, 318, 890642,                                             890642, 0.0, 17963.15234375
2614, 1200.3475399017334, 1, 22.139027190001798, 258, 890900,                                             890900, 0.0, 5309.685546875
2615, 1560.184032291174, 1, 21.775834384003247, 253, 891153,                                             891153, 0.0, 6146.91552734375
2616, 1948.8234793543816, 1, 13.933046007005032, 159, 891312,                                             891312, 0.0, 5933.9111328125
2617, -4034.9278893470764, 4, 50.245456201002526, 587, 891899,                                             891899, 0.0, 5291.826171875
2618, 2268.682964324951, 1, 5.737614001998736, 67, 891966,                                             891966, 0.0, 5234.60107421875
2619, -638.2365147173405, 1, 47.22691640799894, 546, 892512,                                             892512, 0.0, 5640.13916015625
2620, -2929.7838433384895, 2, 20.372389950003708, 234, 892746,                                             892746, 0.0, 4457.1845703125
2621, -5322.441700339317, 2, 33.1206437869987, 387, 893133,                                             893133, 0.0, 5443.6298828125
2622, 452.6700415611267, 1, 23.156848804996116, 261, 893394,                                             893394, 0.0, 5824.70654296875
2623, -2485.772854089737, 2, 9.32395009099855, 103, 893497,                                             893497, 0.0, 3925.8310546875
2624, -2323.510820746422, 3, 9.728938996995566, 110, 893607,                                             893607, 0.0, 5230.5380859375
2625, -2577.069739818573, 2, 9.552705745001731, 107, 893714,                                             893714, 0.0, 7918.1904296875
2626, -4118.5692002773285, 3, 32.40017284399801, 364, 894078,                                             894078, 0.0, 5869.7666015625
2627, 1324.3298872113228, 1, 14.134419280002476, 155, 894233,                                             894233, 0.0, 5269.35986328125
2628, 1308.4450552165508, 1, 27.18856956200034, 309, 894542,                                             894542, 0.0, 6890.76123046875
2629, 1238.5873627066612, 1, 29.400163739002892, 333, 894875,                                             894875, 0.0, 5141.2783203125
2630, -2700.4971192479134, 4, 49.65028991399595, 563, 895438,                                             895438, 0.0, 5585.1796875
2631, 1983.0726999342442, 1, 13.37551835100021, 151, 895589,                                             895589, 0.0, 7089.53076171875
2632, -3959.5458517074585, 3, 37.9760775439936, 441, 896030,                                             896030, 0.0, 5057.16552734375
2633, 1435.430486381054, 1, 23.179584397003055, 263, 896293,                                             896293, 0.0, 5050.92529296875
2634, 1371.0365201234818, 1, 26.967900479998207, 309, 896602,                                             896602, 0.0, 4674.46240234375
2635, -2381.178142786026, 3, 5.736587765997683, 65, 896667,                                             896667, 0.0, 4451.47802734375
2636, 1750.8680764436722, 1, 12.930031668001902, 145, 896812,                                             896812, 0.0, 6117.505859375
2637, -2825.870827138424, 3, 17.366868987999624, 194, 897006,                                             897006, 0.0, 4904.98486328125
2638, 1629.4418316483498, 1, 19.816191545003676, 226, 897232,                                             897232, 0.0, 5637.1630859375
2639, 211.07738038897514, 1, 44.16722655599733, 509, 897741,                                             897741, 0.0, 5370.984375
2640, 1773.0914035141468, 1, 18.392594426004507, 218, 897959,                                             897959, 0.0, 4478.1318359375
2641, 1162.0163010954857, 1, 28.86348474499391, 341, 898300,                                             898300, 0.0, 5376.33056640625
2642, -3564.4091041088104, 3, 10.566749292003806, 121, 898421,                                             898421, 0.0, 6413.18994140625
2643, 1526.9031213521957, 1, 10.513628228000016, 120, 898541,                                             898541, 0.0, 4837.373046875
2644, -2666.298276901245, 2, 14.353944615999353, 164, 898705,                                             898705, 0.0, 5139.96337890625
2645, 1336.8090018630028, 1, 27.59403279599792, 310, 899015,                                             899015, 0.0, 4861.25732421875
2646, -2727.853169500828, 4, 49.64787762599735, 567, 899582,                                             899582, 0.0, 5453.97021484375
2647, 2073.525779247284, 1, 15.998687992003397, 185, 899767,                                             899767, 0.0, 4883.14990234375
2648, 911.8587174117565, 1, 38.365081172996724, 448, 900215,                                             900215, 0.0, 5702.88330078125
2649, -3156.2262545228004, 2, 25.764202641003067, 301, 900516,                                             900516, 0.0, 6073.9189453125
2650, 2208.6529312729836, 1, 9.339968366999528, 109, 900625,                                             900625, 0.0, 4518.05517578125
2651, 1139.944093644619, 1, 17.24067289300001, 203, 900828,                                             900828, 0.0, 4819.40234375
2652, 1483.1620137691498, 1, 25.19149616699724, 290, 901118,                                             901118, 0.0, 6329.6123046875
2653, 1778.9650999605656, 1, 20.148818856003345, 242, 901360,                                             901360, 0.0, 6036.06396484375
2654, 2255.9399965405464, 1, 10.147796809993451, 123, 901483,                                             901483, 0.0, 6125.87255859375
2655, -3042.949548304081, 2, 16.16941205200419, 196, 901679,                                             901679, 0.0, 4729.40478515625
2656, 1689.4160551726818, 1, 19.547457937005674, 231, 901910,                                             901910, 0.0, 6445.85693359375
2657, 1314.4427455067635, 1, 19.369033362003393, 228, 902138,                                             902138, 0.0, 6395.611328125
2658, 62.975877702236176, 1, 34.17956191400299, 403, 902541,                                             902541, 0.0, 4761.46044921875
2659, 1518.9884617626667, 1, 28.175550622996525, 334, 902875,                                             902875, 0.0, 5617.2666015625
2660, -2526.7019433379173, 2, 9.590361173002748, 115, 902990,                                             902990, 0.0, 6012.23974609375
2661, 1669.0524103045464, 1, 19.61616865099495, 237, 903227,                                             903227, 0.0, 6019.32177734375
2662, 356.3295875787735, 1, 34.05333068100299, 417, 903644,                                             903644, 0.0, 5205.5576171875
2663, 899.8576630949974, 1, 26.919882483001857, 325, 903969,                                             903969, 0.0, 5046.12841796875
2664, -3276.075422525406, 3, 21.98469437199674, 268, 904237,                                             904237, 0.0, 5217.19140625
2665, 1998.740912616253, 1, 14.736851433000993, 175, 904412,                                             904412, 0.0, 5053.1953125
2666, 1623.5137694776058, 1, 17.36922577399673, 210, 904622,                                             904622, 0.0, 5714.9775390625
2667, 769.8512978553772, 1, 37.995065142000385, 467, 905089,                                             905089, 0.0, 5817.52294921875
2668, -2964.339087486267, 2, 14.360383216997434, 173, 905262,                                             905262, 0.0, 5036.46240234375
2669, 2143.956491649151, 1, 7.943471504993795, 98, 905360,                                             905360, 0.0, 4813.244140625
2670, 2140.5648378431797, 1, 10.346268720000808, 128, 905488,                                             905488, 0.0, 5902.607421875
2671, 957.3137256205082, 1, 21.204366755999217, 251, 905739,                                             905739, 0.0, 5101.3837890625
2672, -2714.0977907776833, 3, 9.368006225005956, 118, 905857,                                             905857, 0.0, 6559.85595703125
2673, 562.584990978241, 1, 35.57006317200285, 437, 906294,                                             906294, 0.0, 5436.41796875
2674, -2623.1393659114838, 2, 2.932757850001508, 30, 906324,                                             906324, 0.0, 4443.4443359375
2675, 2068.7224882245064, 1, 13.150022374997206, 163, 906487,                                             906487, 0.0, 5686.64501953125
2676, -2918.160464525223, 3, 13.355786371001159, 162, 906649,                                             906649, 0.0, 5075.017578125
2677, -447.0299969166517, 1, 43.63509509099822, 551, 907200,                                             907200, 0.0, 5320.6416015625
2678, -307.6868096590042, 1, 48.020464501998504, 603, 907803,                                             907803, 0.0, 4939.5849609375
2679, 1084.145070284605, 1, 29.979271297001105, 377, 908180,                                             908180, 0.0, 5123.88037109375
2680, 1769.6380550563335, 1, 21.372473278999678, 270, 908450,                                             908450, 0.0, 5549.11376953125
2681, 1917.449749007821, 1, 15.863243517000228, 201, 908651,                                             908651, 0.0, 4370.12841796875
2682, 826.5204254388809, 1, 32.56101124200359, 409, 909060,                                             909060, 0.0, 5067.84033203125
2683, -3881.250632941723, 3, 28.215755192999495, 362, 909422,                                             909422, 0.0, 5239.76904296875
2684, 1766.0102106928825, 1, 18.126691547004157, 232, 909654,                                             909654, 0.0, 5398.8212890625
2685, 132.30245572328568, 1, 29.4254191, 383, 910037,                                             910037, 0.0, 6449.5478515625
2686, 684.1059701442719, 1, 31.965406654002436, 421, 910458,                                             910458, 0.0, 5471.53271484375
2687, 709.5362422764301, 1, 30.176926163003372, 395, 910853,                                             910853, 0.0, 5024.61181640625
2688, 1025.9754452109337, 1, 34.61372851100168, 459, 911312,                                             911312, 0.0, 5476.580078125
2689, 1826.30277967453, 1, 16.54311783700541, 217, 911529,                                             911529, 0.0, 5746.10595703125
2690, 1133.0397214889526, 1, 30.80014516099618, 405, 911934,                                             911934, 0.0, 5819.81103515625
2691, -3292.334663748741, 3, 19.16448292900168, 250, 912184,                                             912184, 0.0, 4486.91162109375
2692, 2187.4683787822723, 1, 7.339588116999948, 97, 912281,                                             912281, 0.0, 6732.14501953125
2693, 1898.179092168808, 1, 13.537244327002554, 174, 912455,                                             912455, 0.0, 5414.60205078125
2694, 1392.2062407135963, 1, 25.16444359000161, 333, 912788,                                             912788, 0.0, 5035.728515625
2695, -672.2164586186409, 1, 44.83809064700472, 597, 913385,                                             913385, 0.0, 4694.6806640625
2696, -352.52013021707535, 1, 44.60580320799636, 597, 913982,                                             913982, 0.0, 5183.61767578125
2697, 608.7866798639297, 1, 33.21269118000055, 446, 914428,                                             914428, 0.0, 5550.93701171875
2698, 957.4120605289936, 1, 33.992974200999015, 455, 914883,                                             914883, 0.0, 5359.77783203125
2699, 1824.9495766460896, 1, 15.357277735005482, 203, 915086,                                             915086, 0.0, 6097.1298828125
2700, -3443.739508509636, 3, 24.563719351994223, 319, 915405,                                             915405, 0.0, 5274.49853515625
2701, 1419.0672878026962, 1, 20.433218064994435, 263, 915668,                                             915668, 0.0, 5104.8466796875
